id,observed_on,created_at,updated_at,oauth_application_id,place_guess,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,nombre_asp,manejo,estatus,siglas_cat,nombre_ac,siglas_ac,descripcion_ac,area_asp,distancia_asp,rio,tipo_rio,area_rio,distancia_rio,conteo
101954777,11/26/2021,26/11/2021 19:08:03,20/01/2022 21:44:22,2,"Provincia de Guanacaste, Costa Rica",10.81930997,-85.544262,Colibrí garganta rubí,Archilochus colubris,Ruby-throated Hummingbird,Aves,Guanacaste,Zona Protectora,Estatal,ZP,Area de Conservacion Guanacaste,ACG,Area terrestre protegida,75410.16087,4619.369185,Rio Tempisquito,Rio,0.129851395,7.65E-05,1
103498645,12/22/2021,23/12/2021 00:06:06,20/01/2022 21:42:03,2,"Puntarenas, CR",9.41255709,-84.42036705,Yellow-throated Toucan,Ramphastos ambiguus,Yellow-throated Toucan,Aves,Playa Hermosa-Punta Mala,Refugio Nacional de Vida Silvestre,Estatal,RNVS,Area de Conservacion Pacifico Central,ACOPAC,Area marina protegida,229294.2274,14612.05358,Quebrada Palma,Quebrada,0.172481869,0.10172583,1
103703579,12/22/2021,26/12/2021 19:24:14,20/01/2022 21:42:21,2,"Provincia de Alajuela, Guatuso, Costa Rica",10.6010347,-84.8504238,Scarlet-rumped Tanager,Ramphocelus passerinii,Scarlet-rumped Tanager,Aves,Tenorio,Zona Protectora,Estatal,ZP,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,560336.5563,3415.605357,Rio Quequer,Rio,0.112459771,0.004617734,1
115346386,5/4/2022,4/5/2022 13:05,1/6/2022 2:48,2,"M957+QPX, Provincia de Puntarenas, Herradura, Costa Rica",9.65949916,-84.63522882,Gallineta morada,Porphyrio martinica,Purple Gallinule,Aves,Ara Macao,Refugio Nacional de Vida Silvestre,Mixto,RNVS,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,7393.452714,3292.181239,Rio Copey,Rio,0.069986298,0.028201684,1
118098676,5/21/2022,22/05/2022 00:10:29,26/07/2022 18:29:51,3,"Vía 935, La Cruz, Guanacaste, CR",11.06399505,-85.64125062,Bare-throated Tiger-Heron,Tigrisoma mexicanum,Bare-throated Tiger-Heron,Aves,Guanacaste,Parque Nacional,Estatal,PN,Area de Conservacion Guanacaste,ACG,Area terrestre protegida,3406032.091,2510.639632,Rio Sapoa,Rio,0.241127945,0.034059567,1
119759614,6/1/2022,1/6/2022 17:26,26/07/2022 18:29:03,3,"Vía 935, La Cruz, Guanacaste, CR",11.07106301,-85.63978922,Black Vulture,Coragyps atratus,Black Vulture,Aves,Guanacaste,Parque Nacional,Estatal,PN,Area de Conservacion Guanacaste,ACG,Area terrestre protegida,3406032.091,3066.8814,Rio Sapoa,Rio,0.241127945,0.03719452,1
121037255,6/9/2022,10/6/2022 1:34,26/07/2022 18:28:14,2,"Lepanto, Provincia de Puntarenas, Costa Rica",9.891608222,-85.11489103,Black-bellied Whistling-Duck,Dendrocygna autumnalis,Black-bellied Whistling-Duck,Aves,Peninsula de Nicoya,Zona Protectora,Estatal,ZP,Area de Conservacion Tempisque,ACT,Area terrestre protegida,2171096.958,5205.787428,Rio Dominical,Rio,0.106261254,0.000516308,1
123332571,6/24/2022,25/06/2022 08:27:46,5/8/2022 4:44,2,"Provincia de Guanacaste, Costa Rica",10.84815615,-85.61309387,Chotacabras pauraque,Nyctidromus albicollis,Common Pauraque,Aves,Santa Rosa,Parque Nacional,Estatal,PN,Area de Conservacion Guanacaste,ACG,Area terrestre protegida,3862703.721,0,Rio Cuajiniquil,Rio,0.1595795,0.002354339,1
127350636,7/22/2022,22/07/2022 12:43:36,18/08/2022 03:55:33,2,"WF6P+9MC, Provincia de Alajuela, Orotina, Costa Rica",9.910370925,-84.51326326,Montezuma Oropendola,Psarocolius montezuma,Montezuma Oropendola,Aves,Cerro El Chompipe,Zona Protectora,Estatal,ZP,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,8869.85654,3465.664075,Rio Tarcoles,Rio,0.303494894,0.013661337,1
128382857,4/22/2022,29/07/2022 00:29:37,12/8/2022 14:24,3,"Avenida 3, San Ramón, Alajuela, CR",10.08844167,-84.471145,Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,Rio Grande,Zona Protectora,Estatal,ZP,Area de Conservacion Central,ACC,Area terrestre protegida,150000.5611,7967.030929,Rio Grande,Rio,0.138955132,0.010245365,1
129400259,8/3/2022,4/8/2022 12:25,12/8/2022 14:24,3,"Vía 935, La Cruz, Guanacaste, CR",11.04170516,-85.6630027,Great-tailed Grackle,Quiscalus mexicanus,Great-tailed Grackle,Aves,Corredor Fronterizo,Refugio Nacional de Vida Silvestre,Estatal,RNVS,Administracion compartida,AC,Area terrestre protegida,6001213.46,3062.658961,Rio Salinas,Rio,0.093311581,0.021639419,1
444694,8/28/2013,31/10/2013 09:52:56,1/7/2014 13:30,,limonal costa rica,10.251673,-85.013275,Tamandua mexicana,Tamandua mexicana,Northern Tamandua,Mammalia,Cuenca del Rio Abangares,Zona Protectora,Estatal,ZP,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,436768.4204,8663.133734,Rio Abangares,Rio,0.108055827,0.002156704,1
477576,12/7/2013,7/12/2013 12:44,1/7/2014 13:59,10,"Autopista 1, Bagaces, Guanacaste, CR",10.513442,-85.237928,Didelphis marsupialis,Didelphis marsupialis,Southern Opossum,Mammalia,Lomas de Barbudal,Reserva Biologica,Estatal,RB,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,348829.021,8323.420093,Rio Estanque,Rio,0.144803565,0.006988799,1
478107,12/8/2013,8/12/2013 13:09,1/7/2014 13:59,10,"Autopista 1, Bagaces, Guanacaste, CR",10.521249,-85.25572,Didelphis marsupialis,Didelphis marsupialis,Southern Opossum,Mammalia,Lomas de Barbudal,Reserva Biologica,Estatal,RB,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,348829.021,7690.822792,Rio Bagaces,Rio,0.092576805,0.002414985,1
479287,12/10/2013,10/12/2013 11:52,19/10/2020 18:37:24,10,"Autopista 1, Cañas, Guanacaste, CR",10.46013006,-85.14020624,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,Taboga,Reserva Forestal,Estatal,RF,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,29688.98206,12912.60076,Rio Corobici,Rio,0.03278104,0.009714523,1
479580,12/10/2013,11/12/2013 0:48,12/2/2016 1:06,10,"Autopista 1, Bagaces, Guanacaste, CR",10.55133333,-85.367255,Tamandua mexicana,Tamandua mexicana,Northern Tamandua,Mammalia,Lomas de Barbudal,Reserva Biologica,Estatal,RB,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,348829.021,2892.433022,Rio Salto,Rio,0.104021485,0.026943704,1
479595,12/10/2013,11/12/2013 1:20,16/05/2017 21:57:52,10,"Autopista 1, Bagaces, Guanacaste, CR",10.52186333,-85.25742167,Zorra gris,Urocyon cinereoargenteus,Gray Fox,Mammalia,Lomas de Barbudal,Reserva Biologica,Estatal,RB,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,348829.021,7639.805514,Rio Bagaces,Rio,0.092576805,0.000786532,1
479872,12/11/2013,11/12/2013 12:36,1/7/2014 14:01,10,"Autopista 1, Cañas, Guanacaste, CR",10.45393,-85.130811,Didelphis sp,Didelphis,Large American Opossums,Mammalia,Taboga,Reserva Forestal,Estatal,RF,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,29688.98206,12318.26718,Rio Corobici,Rio,0.03278104,0.000205075,1
480464,12/12/2013,12/12/2013 12:49,28/04/2022 22:39:28,10,"Autopista 1, Cañas, Guanacaste, CR",10.46045,-85.1412055,Bats,Yangochiroptera,,Mammalia,Taboga,Reserva Forestal,Estatal,RF,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,29688.98206,12943.26721,Rio Corobici,Rio,0.03278104,0.010667209,1
481035,12/13/2013,14/12/2013 00:59:39,1/7/2014 14:03,10,"Autopista 1, Bagaces, Guanacaste, CR",10.543001,-85.348969,Sylvilagus floridanus,Sylvilagus floridanus,Eastern Cottontail,Mammalia,Lomas de Barbudal,Reserva Biologica,Estatal,RB,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,348829.021,2407.291232,Rio Potrero,Rio,0.198700368,0.034964229,1
481272,12/14/2013,14/12/2013 12:26:09,14/07/2020 20:43:24,10,"Autopista 1, Bagaces, Guanacaste, CR",10.48706002,-85.22089144,Tamandua mexicana,Tamandua mexicana,Northern Tamandua,Mammalia,Lomas de Barbudal,Reserva Biologica,Estatal,RB,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,348829.021,8344.834988,Rio Villa Vieja,Rio,0.100890651,0.007692951,1
481762,12/15/2013,15/12/2013 12:53:45,10/12/2020 22:12,10,"Autopista 1, Cañas, Guanacaste, CR",10.44474667,-85.11289167,Gray Fox,Urocyon cinereoargenteus,Gray Fox,Mammalia,Taboga,Reserva Forestal,Estatal,RF,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,29688.98206,11750.66313,Rio Sandillal,Rio,0.086949748,0.000329692,1
482421,12/16/2013,16/12/2013 11:28:37,14/12/2016 21:45:53,10,"Bagaces, CR-GU, CR",10.47072167,-85.17476667,Eastern Cottontail,Sylvilagus floridanus,Eastern Cottontail,Mammalia,Lomas de Barbudal,Reserva Biologica,Estatal,RB,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,348829.021,12924.93522,Rio Blanco,Rio,0.352113304,0.00554077,1
482423,12/16/2013,16/12/2013 11:38:18,14/12/2016 21:45:52,10,"Autopista 1, Cañas, Guanacaste, CR",10.46399667,-85.153175,Eastern Cottontail,Sylvilagus floridanus,Eastern Cottontail,Mammalia,Taboga,Reserva Forestal,Estatal,RF,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,29688.98206,13307.6532,Rio Tenorio,Rio,0.047270015,0.008326306,1
482424,12/16/2013,16/12/2013 11:55:59,19/02/2021 21:47:19,10,"Autopista 1, Cañas, Guanacaste, CR",10.46020833,-85.14083883,Natalus,Natalus,,Mammalia,Taboga,Reserva Forestal,Estatal,RF,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,29688.98206,12918.27625,Rio Corobici,Rio,0.03278104,0.010232437,1
482999,12/17/2013,17/12/2013 12:01:50,10/8/2021 22:55,10,"Autopista 1, Cañas, Guanacaste, CR",10.46355833,-85.150575,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,Taboga,Reserva Forestal,Estatal,RF,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,29688.98206,13255.76038,Rio Tenorio,Rio,0.047270015,0.010877546,1
483162,12/17/2013,17/12/2013 20:53:46,14/07/2020 20:43:08,10,"Autopista 1, Abangares, Guanacaste, CR",10.27923505,-85.03097311,Northern Tamandua (Tamandua mexicana),Tamandua mexicana,Northern Tamandua,Mammalia,Cuenca del Rio Abangares,Zona Protectora,Estatal,ZP,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,436768.4204,9949.842783,Quebrada Palma,Quebrada,0.122474505,0.012472397,1
485175,12/21/2013,21/12/2013 12:33:22,10/8/2021 22:55,10,"Cañas, CR-GU, CR",10.4376,-85.1067195,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,Taboga,Reserva Forestal,Estatal,RF,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,29688.98206,11236.87752,Rio Sandillal,Rio,0.086949748,0.004672512,1
488514,12/27/2013,28/12/2013 01:07:23,10/12/2020 22:11,10,"21, Puntarenas, Provincia de Puntarenas, CR",9.806349906,-84.94296187,Gray Fox,Urocyon cinereoargenteus,Gray Fox,Mammalia,Curu,Refugio Nacional de Vida Silvestre,Mixto,RNVS,Area de Conservacion Tempisque,ACT,Area terrestre protegida,9047.434596,2411.419805,Rio San Rafael,Rio,0.063080889,0.002924051,1
492828,1/3/2014,4/1/2014 0:30,10/8/2021 22:57,10,"21, Puntarenas, Provincia de Puntarenas, CR",9.760268,-84.984689,Common Raccoon,Procyon lotor,Common Raccoon,Mammalia,Peninsula de Nicoya,Zona Protectora,Estatal,ZP,Area de Conservacion Tempisque,ACT,Area terrestre protegida,2171096.958,1900.659755,Rio Panica,Rio,0.060712953,0.046815342,1
502792,1/16/2014,16/01/2014 21:35:34,2/12/2021 16:14,10,"Autopista 1, Bagaces, Guanacaste, CR",10.479244,-85.205877,Mephitinae,Mephitinae,True Skunks,Mammalia,Lomas de Barbudal,Reserva Biologica,Estatal,RB,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,348829.021,9686.890303,Rio San Geronimo,Rio,0.097507678,0.000354324,1
504709,1/19/2014,19/01/2014 21:34:37,25/10/2022 14:52:16,10,"La Cruz, La Cruz, Guanacaste, CR",11.022941,-85.698237,Cebus capuccinus,Cebus capucinus,White-throated Capuchin,Mammalia,Santa Rosa,Parque Nacional,Estatal,PN,Area de Conservacion Guanacaste,ACG,Isla,32302.57535,2792.256577,Rio Salinas,Rio,0.093311581,0.017069023,1
555312,3/6/2014,6/3/2014 19:42,7/10/2020 20:57,10,"Sarapiquí, Sarapiquí, Heredia, CR",10.415755,-84.051982,Southern Opossum,Didelphis marsupialis,Southern Opossum,Mammalia,La Selva,Zona Protectora,Estatal,ZP,Area de Conservacion Central,ACC,Area terrestre protegida,251205.6462,156.3576319,Rio Mojon,Rio,0.107774726,0.004883143,1
558022,3/6/2014,8/3/2014 17:38,8/3/2014 17:38,10,"Autopista 4, Sarapiquí, Heredia, CR",10.423583,-83.992463,Dasypus novencinctus,Dasypus novencinctus,,Mammalia,La Selva,Zona Protectora,Estatal,ZP,Area de Conservacion Central,ACC,Area terrestre protegida,251205.6462,579.5581285,Rio Puerto Viejo,Rio,0.396422889,0.002620785,1
593877,3/29/2014,29/03/2014 14:01:17,12/10/2020 21:05,3,"Autopista 155, Carrillo, Guanacaste, CR",10.38754801,-85.61985645,Mantled Howler Monkey,Alouatta palliata,Mantled Howler Monkey,Mammalia,Humedal lacustrino Rio Canas,Humedal,Estatal,HH,Area de Conservacion Tempisque,ACT,Area terrestre protegida,65531.09882,5007.63537,Rio Belen,Rio,0.149010119,0.028290565,1
603415,11/27/2013,1/4/2014 13:11,12/10/2020 21:03,,Costanera Sur,9.178534,-83.750599,Tamandua mexicana,Tamandua mexicana,Northern Tamandua,Mammalia,Rancho La Merced,Refugio Nacional de Vida Silvestre,Mixto,RNVS,Area de Conservacion Osa,ACOSA,Area terrestre protegida,37932.48295,431.9782985,Rio Higueron,Rio,0.079059735,0.002846582,1
604620,4/2/2014,2/4/2014 12:04,20/10/2014 17:41:16,3,"Guanacaste, CR",10.32907758,-85.17593389,Anteaters,Myrmecophagidae,Anteaters,Mammalia,Taboga,Reserva Forestal,Estatal,RF,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,29688.98206,2923.82315,Brazo Del Rio Cañas,Rio,0.097034263,0.005162244,1
604625,4/2/2014,2/4/2014 12:12,14/07/2020 20:42:50,3,"Guanacaste, CR",10.27294704,-85.18900121,Northern Tamandua,Tamandua mexicana,Northern Tamandua,Mammalia,Cipanci,Refugio Nacional de Vida Silvestre,Estatal,RNVS,Administracion compartida,AC,Area terrestre protegida,412238.5337,1868.063917,Rio Bebedero,Rio,0.105099668,0.019165248,1
604737,4/2/2014,2/4/2014 14:30,20/10/2014 17:41:31,3,Costa Rica,9.969929013,-84.53792904,Anteaters,Myrmecophagidae,Anteaters,Mammalia,Cerro El Chompipe,Zona Protectora,Estatal,ZP,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,8869.85654,6752.535728,Rio Surubres,Rio,0.09817094,0.006782911,1
606754,4/3/2014,3/4/2014 23:31,1/7/2014 15:37,10,"Autopista 18, Abangares, Guanacaste, CR",10.25794,-85.048802,Tamandua mexicana,Tamandua mexicana,Northern Tamandua,Mammalia,La Ensenada,Refugio Nacional de Vida Silvestre,Mixto,RNVS,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,48364.28942,11144.91336,Quebrada Palma,Quebrada,0.122474505,0.000792381,1
606755,4/3/2014,3/4/2014 23:31,1/7/2014 15:37,10,"Autopista 18, Abangares, Guanacaste, CR",10.226401,-85.13634,Tamandua mexicana,Tamandua mexicana,Northern Tamandua,Mammalia,Humedal Laguna Madrigal,Humedal,Estatal,HH,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,4664.099654,5985.332722,Quebrada Piñuela,Quebrada,0.150882921,0.022642572,1
627605,4/16/2014,16/04/2014 20:31:49,7/10/2020 20:58,3,"Santa Cruz, Santa Cruz, Guanacaste, CR",10.383243,-85.788565,Coendou mexicanus,Coendou mexicanus,Mexican Hairy Dwarf Porcupine,Mammalia,Conchal,Refugio Nacional de Vida Silvestre,Mixto,RNVS,Area de Conservacion Tempisque,ACT,Area terrestre protegida,3960.503664,2729.534409,Rio Lajas,Rio,0.060563516,0.006003353,1
627611,4/16/2014,16/04/2014 20:39:43,12/10/2020 21:03,3,"Santa Cruz, CR-GU, CR",10.380557,-85.787042,Saraguato de manto,Alouatta palliata,Mantled Howler Monkey,Mammalia,Conchal,Refugio Nacional de Vida Silvestre,Mixto,RNVS,Area de Conservacion Tempisque,ACT,Area terrestre protegida,3960.503664,3046.30876,Rio Lajas,Rio,0.060563516,0.005971903,1
628920,4/12/2014,17/04/2014 18:41:04,15/05/2017 01:47:10,2,"Puntarenas, CR-PU, CR",10.1365377,-84.9055286,Mantled Howler Monkey,Alouatta palliata,Mantled Howler Monkey,Mammalia,Estero Puntarenas y Manglares Asociados,Humedal,Estatal,HH,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,524109.4147,7332.228687,Rio Lagarto,Rio,0.358512423,0.017659675,1
628926,4/16/2014,17/04/2014 18:41:25,10/2/2016 17:34,2,,10.4704144,-84.77105253,Philander opossum,Philander opossum,Gray Four-eyed Opossum,Mammalia,Arenal,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1194529.52,913.6374951,Rio Arenal,Rio,0.139849786,0.005204908,1
628981,4/17/2014,17/04/2014 19:49:29,7/10/2020 20:57,10,"Autopista 32, Pococí, Limón, CR",10.20536404,-83.74008684,Coendou mexicanus,Coendou mexicanus,Mexican Hairy Dwarf Porcupine,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,169.3952137,Rio Jimenez,Rio,0.14858388,0.000437687,1
630250,4/18/2014,18/04/2014 17:05:49,1/7/2014 15:48,10,,9.632098,-82.819021,Venado cola blanca,Odocoileus virginianus,White-tailed Deer,Mammalia,Cahuita,Parque Nacional,Estatal,PN,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,107590.0257,4846.384275,Rio Carbon,Rio,0.055844606,0.000561438,1
630251,4/18/2014,18/04/2014 17:05:49,26/05/2021 02:26:13,10,"Talamanca, CR-LI, CR",9.631145,-82.82013667,Ocelote,Leopardus pardalis,Ocelot,Mammalia,Cahuita,Parque Nacional,Estatal,PN,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,107590.0257,4990.908127,Rio Carbon,Rio,0.055844606,0.002006415,1
631165,4/18/2014,19/04/2014 03:02:38,20/04/2020 17:31:00,10,"Autopista 32, Talamanca, Limón, CR",9.704105,-82.82263,White-nosed Coati,Nasua narica,White-nosed Coati,Mammalia,Cahuita,Parque Nacional,Estatal,PN,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,107590.0257,685.4363668,Rio Carbon,Rio,0.186099478,0.020436497,1
631214,4/18/2014,19/04/2014 03:39:23,29/05/2021 14:23:05,10,"Autopista 32, Matina, Limón, CR",10.04627903,-83.31435498,Dermanura,Dermanura,,Mammalia,Rio Pacuare,Reserva Forestal,Estatal,RF,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,1318934.532,6086.140695,Rio Barbilla,Rio,0.211013641,0.011697181,1
631280,4/18/2014,19/04/2014 04:28:04,2/12/2021 16:13,10,"Autopista 32, Matina, Limón, CR",10.02751024,-83.2545817,Didelphis marsupialis,Didelphis marsupialis,Southern Opossum,Mammalia,Nacional Cariari,Humedal,Estatal,HH,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,77878.51994,9135.674297,Rio Chirripo,Rio,0.077748119,0.02483574,1
631284,4/18/2014,19/04/2014 04:42:24,1/7/2014 15:49,10,"Autopista 32, Limón, Limón, CR",10.01624383,-83.20914399,Procyon lotor,Procyon lotor,Common Raccoon,Mammalia,Nacional Cariari,Humedal,Estatal,HH,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,77878.51994,5822.492176,Rio Peje,Rio,0.165762409,0.056818035,1
631290,4/18/2014,19/04/2014 04:51:30,2/12/2021 16:13,10,"Autopista 32, Limón, Limón, CR",10.01421729,-83.20628149,Rodentia,Rodentia,Rodents,Mammalia,Nacional Cariari,Humedal,Estatal,HH,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,77878.51994,5825.314538,Rio Peje,Rio,0.165762409,0.056813213,1
631305,4/18/2014,19/04/2014 05:09:25,2/12/2021 16:13,10,"Autopista 32, Limón, Limón, CR",10.00529199,-83.18282506,Didelphis marsupialis,Didelphis marsupialis,Southern Opossum,Mammalia,Nacional Cariari,Humedal,Estatal,HH,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,77878.51994,5421.378457,Rio Blanco/Rio Victoria,Rio,0.178913909,0.042329478,1
631524,4/19/2014,19/04/2014 11:12:23,9/8/2022 1:16,10,"Autopista 32, Siquirres, Limón, CR",10.13307201,-83.56226862,Sylvilagus brasiliensis,Sylvilagus gabbi,Gabb's Cottontail,Mammalia,Cuenca Rio Siquirres,Zona Protectora,Estatal,ZP,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,68985.7571,5490.216114,Rio Vueltas,Rio,0.133231098,0.005043362,1
631532,4/19/2014,19/04/2014 11:27:31,2/12/2021 16:22,10,"Autopista 32, Siquirres, Limón, CR",10.138963,-83.56661,Mammals,Mammalia,Mammals,Mammalia,Cuenca Rio Siquirres,Zona Protectora,Estatal,ZP,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,68985.7571,6271.602322,Rio Vueltas,Rio,0.133231098,0.002270272,1
631636,4/19/2014,19/04/2014 13:34:40,2/12/2021 16:22,10,"Autopista 32, Guácimo, Limón, CR",10.19851112,-83.66256514,Raton sp,Rattus,Old World Rats,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,7277.290806,Rio Parismina,Rio,0.212253441,0.010959697,1
631691,4/19/2014,19/04/2014 14:14:20,2/12/2021 16:22,10,"Autopista 32, Pococí, Limón, CR",10.20569227,-83.73266165,Raton sp,Rattus,Old World Rats,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,178.6169487,Rio Jimenez,Rio,0.14858388,0.006888088,1
631727,4/19/2014,19/04/2014 14:29:45,11/11/2020 15:03,10,"Autopista 32, Pococí, Limón, CR",10.205689,-83.732936,Tlacuache sureño,Didelphis marsupialis,Southern Opossum,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,178.2381811,Rio Jimenez,Rio,0.14858388,0.006616303,1
631738,4/19/2014,19/04/2014 14:33:00,2/12/2021 16:55,10,"Autopista 32, Pococí, Limón, CR",10.204905,-83.74606054,Mamifero sp,Mammalia,Mammals,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,752.5175019,Rio Jimenez,Rio,0.14858388,0.005757191,1
631787,4/19/2014,19/04/2014 15:02:18,7/10/2020 20:55,10,"Autopista 32, Pococí, Limón, CR",10.20314589,-83.81387441,Didelphis marsupialis,Didelphis marsupialis,Southern Opossum,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,3673.941002,Rio Toro Amarillo,Rio,0.253876135,0.000429379,1
